ac5b080c34ed303c1db5e4825ab78648b0fe52c5d5773869db510580c6f62f12,e4eceb0df2fdfecdc87978976e63fa1cbaa674a6445a626f03b5eebf3f37026a,b0d46cab724be873b0d608f833c6a6c3e2cfe69732d91cbf213bd0f5d2f5e045,888da6b4f5e69f82154e7c99959891868112aea17f1969c5cf360fc44a2cb24a,6c4aa6462b92cd490a17e131604dd352e6a0341262b7d97a25f658c95d92760d,93919cdf3df957e17b32b2c363afeb993d4d9cf41c7c5ac6164e8c59325ef896,a7790862ca38cc506e2765943c58fc061b419f9f3cada20891bbb96fab27e042,688b6c9838e6f4f496d68ab218f6b2d97482e10e06be07b6ce6b03a0036ca77d,9e68bd099407aff323afd4ebec4ce8b9822f6c0a8860f6e87f902b03ada0e6a7,362147d8713459e3f8c82bb184a024802ef25d4456ed98c0f897821e5806d96c,a4dfc1842dfb083073dedabb2d69511dc01572aab2ecb19ff169c66083e9adda,46d07737392ca29302530d39c2e7c50628629b0feee570d16863430851cc71a6,d6ad48cc7a43355a94f0a694dd182d5cb0584e5cd5ed99282f593d8e15f9ff8e,f6e7f5b275da29ad4fbef43c41b82ed71053b240b111360b3d268dc869e87e38,ccb38fdac1ba5eb8a1ce1a3344bdbc82a67ce016a1910b7909322e670fa50fe4,ac7f692e233eba8589f84ae8d843001b2fb0ede17eedb428bc9d5d6915981077,3db2c5f52cf1fdff53a45d972741903ea1e3320c6d9a1c7ca7371bcddb134ac7,a043c00f14b1fbdef41b4c2e40068502387cb406ceda8167747fae2d5221c36e,f82d31f2ea398644830e60060a84085fa12eec3897dd283a90167789e9311243,b24ff7bbe7dbd0b3cf5f64d01d335fc045bd8bde138fb9de6a35a9cf8e4f3711,54a8fd864360459d4b7d712a1199e92278d521cc182da8ffbfcd456a28ac6641,7a8fe8cd0c89d7789dff0397a61b3a88d4717357598da3adfdbe45c24b36e9d0,f07c8a76e001302dec5a828ce9c5c7e2a360257e3adc746451e3dc0898fcad6f,7fbe3145d603eaf2db458791b3824a0b756bb0ebaf7a3346f4f2dadb81e5eccf,3309221534c1e3482a643e9ec07cb4b36668591b5bd1a5d35ba0333828aac21b,d2c3fe3a5ad27b688af3cbdd837aa4e6c6b549f19daf7466ef2814e4705807b7,67ac64537c49d3b235ba7c2ca279b368e6fb3c941d2b7a9e98bca1cb99ec2a55,acb9b56d2d9e309fcb432e83044ec15ad6ee244066c8ef69719a3d03ec28edbe,95cef07881ccf58f78d86c1c18fdce0ee52318fcd5f08dfe8946a899acdd341f,f8c358815026d402a22b107021718fddd2d348fab3670ca3c6f6168d259c5e1f,56fd2edf3dbd9dea00975ca2ac3f5cb832ddcab241be5ace1fe053639a99b7b8,40e9d65223e3d2e4cfeec3bfc1b272976631e1e1dd97c5bc427afd305a499266,33080f92ca870c4fb94db044241b8d83b21ec1fa3e4f85aacb4dd0d5de432402,a866547f017228826eeee1d7eea7cb76f532dc973ac37f9b8f8738670f0fdf09,0781ab92066c7f51bcc3ed96f52ec047b47bad925abceba6d6ce9abfdfa0f8b7,7d23d28f6faf6d0d1a2e44268871a6d485bb0e2634e06a116e686b3c31ab4851,6606b91beef4f7432b4b5ed8011f1e0974e3ab57624dbf2bdd36569dbf51f825,cf2cb91523facf906f434f23f7115fc17881d65e2ced7fdaa08dfd92d8dcbafd,11e2a47abb0bc346d645d1719c68a167e7597015b28b548173a4b02898d38cb4,13de3452bb0a58cfe653572dd252272c2e049474a96b0259a9ef9a75be1d297c
"5","320130501","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","1","0","0","bgm_M06","1","0","90002","94002","90","0","0","32013","0","0","-50","103531","0","40005","25001","0","0","0","700","0","bgm_M06"
"5","320130502","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","2","0","0","bgm_M06","1","0","90002","94002","90","0","0","32013","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"5","320130503","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","3","0","0","bgm_M06","1","0","90002","94002","90","0","0","32013","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"5","320130504","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","4","0","0","bgm_M06","1","0","90002","94002","90","0","0","32013","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"5","320130505","140001","0","50","0","0","0","0","0","90008","0","3200702","103531","1.2","5","0","90005","bgm_M06","1","0","90002","94002","90","0","0","32013","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"5","320130506","94002","0.8","100","0","1","0","0.8","0","90002","0","3200703","103531","1","6","0","25001","bgm_M126","5","0","90009","90008","90","0","1","32013","0","320130106","-50","103531","1","40004","140001","0","502013511","0.8","300","0.8","bgm_M126"
"5","320130507","94002","0.8","100","0","1","0","0.8","0","90002","0","3200703","103531","1","7","0","25001","bgm_M126","5","0","90010","90008","90","0","1","32013","0","320130107","-50","103531","0.8","40004","140001","0","502013521","0.8","300","0.8","bgm_M126"
"5","320130508","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1","8","0","25001","bgm_M64","3","0","90011","90008","90","0","1","32013","0","320130108","-50","103531","0","40004","140001","0","502013531","1.5","300","0","bgm_M64"
"5","320130509","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1","9","0","25001","bgm_M64","3","0","90009","90008","90","0","1","32013","0","320130109","-50","103531","0","40006","140001","0","502013541","1","300","0","bgm_M64"
"5","320130510","140001","0","100","0","1","0","0","0","90008","0","3200704","103541","1","10","0","0","bgm_M63","3","0","90002","94002","90","0","1","32013","0","320130110","-50","103541","0","40007","25001","0","502013551","1.2","300","0","bgm_M63"
"1","320140101","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","1","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","700","0","bgm_M06"
"1","320140102","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","2","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"1","320140103","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","3","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"1","320140104","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","4","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"1","320140105","140001","0","50","0","0","0","0","0","90008","0","3200702","103531","1.2","5","0","90005","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"1","320140106","94002","1","100","0","1","0","0.8","0","90002","0","3200703","103531","1","6","0","25001","bgm_M126","5","0","90009","90008","90","0","1","32014","0","320140106","-50","103531","1.1","40004","140001","0","502014111","1","300","0.8","bgm_M126"
"1","320140107","94002","0.8","100","0","1","0","0.8","0","90002","0","3200703","103531","1","7","0","25001","bgm_M126","5","0","90010","90008","90","0","1","32014","0","320140107","-50","103531","1.1","40004","140001","0","502014121","0.8","300","0.8","bgm_M126"
"1","320140108","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1.1","8","0","25001","bgm_M64","3","0","90011","90008","90","0","1","32014","0","320140108","-50","103531","0","40004","140001","0","502014131","1.1","300","0","bgm_M64"
"1","320140109","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1","9","0","25001","bgm_M64","3","0","90009","90008","90","0","1","32014","0","320140109","-50","103531","0","40006","140001","0","502014141","1.1","300","0","bgm_M64"
"1","320140110","140001","0","100","0","1","0","0","0","90008","0","3200704","103541","1","10","0","0","bgm_M63","3","0","90002","94002","90","0","1","32014","0","320140110","-50","103541","0","40007","25001","0","502014151","1.2","300","0","bgm_M63"
"2","320140201","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","1","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","700","0","bgm_M06"
"2","320140202","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","2","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"2","320140203","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","3","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"2","320140204","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","4","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"2","320140205","140001","0","50","0","0","0","0","0","90008","0","3200702","103531","1.2","5","0","90005","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"2","320140206","94002","1","100","0","1","0","0.8","0","90002","0","3200703","103531","1","6","0","25001","bgm_M126","5","0","90009","90008","90","0","1","32014","0","320140106","-50","103531","1.1","40004","140001","0","502014211","1","300","0.8","bgm_M126"
"2","320140207","94002","0.8","100","0","1","0","0.8","0","90002","0","3200703","103531","1","7","0","25001","bgm_M126","5","0","90010","90008","90","0","1","32014","0","320140107","-50","103531","1.1","40004","140001","0","502014221","0.8","300","0.8","bgm_M126"
"2","320140208","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1.1","8","0","25001","bgm_M64","3","0","90011","90008","90","0","1","32014","0","320140108","-50","103531","0","40004","140001","0","502014231","1.1","300","0","bgm_M64"
"2","320140209","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1","9","0","25001","bgm_M64","3","0","90009","90008","90","0","1","32014","0","320140109","-50","103531","0","40006","140001","0","502014241","1.1","300","0","bgm_M64"
"2","320140210","140001","0","100","0","1","0","0","0","90008","0","3200704","103541","1","10","0","0","bgm_M63","3","0","90002","94002","90","0","1","32014","0","320140110","-50","103541","0","40007","25001","0","502014251","1.2","300","0","bgm_M63"
"3","320140301","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","1","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","700","0","bgm_M06"
"3","320140302","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","2","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"3","320140303","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","3","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"3","320140304","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","4","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"3","320140305","140001","0","50","0","0","0","0","0","90008","0","3200702","103531","1.2","5","0","90005","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"3","320140306","94002","1","100","0","1","0","0.8","0","90002","0","3200703","103531","1","6","0","25001","bgm_M126","5","0","90009","90008","90","0","1","32014","0","320140106","-50","103531","1.1","40004","140001","0","502014311","1","300","0.8","bgm_M126"
"3","320140307","94002","0.8","100","0","1","0","0.8","0","90002","0","3200703","103531","1","7","0","25001","bgm_M126","5","0","90010","90008","90","0","1","32014","0","320140107","-50","103531","1.1","40004","140001","0","502014321","0.8","300","0.8","bgm_M126"
"3","320140308","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1.1","8","0","25001","bgm_M64","3","0","90011","90008","90","0","1","32014","0","320140108","-50","103531","0","40004","140001","0","502014331","1.1","300","0","bgm_M64"
"3","320140309","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1","9","0","25001","bgm_M64","3","0","90009","90008","90","0","1","32014","0","320140109","-50","103531","0","40006","140001","0","502014341","1.1","300","0","bgm_M64"
"3","320140310","140001","0","100","0","1","0","0","0","90008","0","3200704","103541","1","10","0","0","bgm_M63","3","0","90002","94002","90","0","1","32014","0","320140110","-50","103541","0","40007","25001","0","502014351","1.2","300","0","bgm_M63"
"4","320140401","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","1","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","700","0","bgm_M06"
"4","320140402","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","2","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"4","320140403","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","3","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"4","320140404","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","4","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"4","320140405","140001","0","50","0","0","0","0","0","90008","0","3200702","103531","1.2","5","0","90005","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"4","320140406","94002","1","100","0","1","0","0.8","0","90002","0","3200703","103531","1","6","0","25001","bgm_M126","5","0","90009","90008","90","0","1","32014","0","320140106","-50","103531","1.1","40004","140001","0","502014411","1","300","0.8","bgm_M126"
"4","320140407","94002","0.8","100","0","1","0","0.8","0","90002","0","3200703","103531","1","7","0","25001","bgm_M126","5","0","90010","90008","90","0","1","32014","0","320140107","-50","103531","1.1","40004","140001","0","502014421","0.8","300","0.8","bgm_M126"
"4","320140408","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1.1","8","0","25001","bgm_M64","3","0","90011","90008","90","0","1","32014","0","320140108","-50","103531","0","40004","140001","0","502014431","1.1","300","0","bgm_M64"
"4","320140409","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1","9","0","25001","bgm_M64","3","0","90009","90008","90","0","1","32014","0","320140109","-50","103531","0","40006","140001","0","502014441","1.1","300","0","bgm_M64"
"4","320140410","140001","0","100","0","1","0","0","0","90008","0","3200704","103541","1","10","0","0","bgm_M63","3","0","90002","94002","90","0","1","32014","0","320140110","-50","103541","0","40007","25001","0","502014451","1.2","300","0","bgm_M63"
"5","320140501","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","1","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","700","0","bgm_M06"
"5","320140502","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","2","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"5","320140503","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","3","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","900","0","bgm_M06"
"5","320140504","140001","0","50","0","0","0","0","0","90008","0","3200701","103531","1.2","4","0","0","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"5","320140505","140001","0","50","0","0","0","0","0","90008","0","3200702","103531","1.2","5","0","90005","bgm_M06","1","0","90002","94002","90","0","0","32014","0","0","-50","103531","0","40005","25001","0","0","0","1400","0","bgm_M06"
"5","320140506","94002","1","100","0","1","0","0.8","0","90002","0","3200703","103531","1","6","0","25001","bgm_M126","5","0","90009","90008","90","0","1","32014","0","320140106","-50","103531","1.1","40004","140001","0","502014511","1","300","0.8","bgm_M126"
"5","320140507","94002","0.8","100","0","1","0","0.8","0","90002","0","3200703","103531","1","7","0","25001","bgm_M126","5","0","90010","90008","90","0","1","32014","0","320140107","-50","103531","1.1","40004","140001","0","502014521","0.8","300","0.8","bgm_M126"
"5","320140508","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1.1","8","0","25001","bgm_M64","3","0","90011","90008","90","0","1","32014","0","320140108","-50","103531","0","40004","140001","0","502014531","1.1","300","0","bgm_M64"
"5","320140509","94002","0","100","0","1","0","0","0","90002","0","3200703","103531","1","9","0","25001","bgm_M64","3","0","90009","90008","90","0","1","32014","0","320140109","-50","103531","0","40006","140001","0","502014541","1.1","300","0","bgm_M64"
"5","320140510","140001","0","100","0","1","0","0","0","90008","0","3200704","103541","1","10","0","0","bgm_M63","3","0","90002","94002","90","0","1","32014","0","320140110","-50","103541","0","40007","25001","0","502014551","1.2","300","0","bgm_M63"
