0781ab92066c7f51bcc3ed96f52ec047b47bad925abceba6d6ce9abfdfa0f8b7,13de3452bb0a58cfe653572dd252272c2e049474a96b0259a9ef9a75be1d297c,f82d31f2ea398644830e60060a84085fa12eec3897dd283a90167789e9311243,95cef07881ccf58f78d86c1c18fdce0ee52318fcd5f08dfe8946a899acdd341f,93919cdf3df957e17b32b2c363afeb993d4d9cf41c7c5ac6164e8c59325ef896,6c4aa6462b92cd490a17e131604dd352e6a0341262b7d97a25f658c95d92760d,b0d46cab724be873b0d608f833c6a6c3e2cfe69732d91cbf213bd0f5d2f5e045,f6e7f5b275da29ad4fbef43c41b82ed71053b240b111360b3d268dc869e87e38,7a8fe8cd0c89d7789dff0397a61b3a88d4717357598da3adfdbe45c24b36e9d0,54a8fd864360459d4b7d712a1199e92278d521cc182da8ffbfcd456a28ac6641,362147d8713459e3f8c82bb184a024802ef25d4456ed98c0f897821e5806d96c,3309221534c1e3482a643e9ec07cb4b36668591b5bd1a5d35ba0333828aac21b,688b6c9838e6f4f496d68ab218f6b2d97482e10e06be07b6ce6b03a0036ca77d,888da6b4f5e69f82154e7c99959891868112aea17f1969c5cf360fc44a2cb24a,40e9d65223e3d2e4cfeec3bfc1b272976631e1e1dd97c5bc427afd305a499266,f07c8a76e001302dec5a828ce9c5c7e2a360257e3adc746451e3dc0898fcad6f,acb9b56d2d9e309fcb432e83044ec15ad6ee244066c8ef69719a3d03ec28edbe,3db2c5f52cf1fdff53a45d972741903ea1e3320c6d9a1c7ca7371bcddb134ac7,7d23d28f6faf6d0d1a2e44268871a6d485bb0e2634e06a116e686b3c31ab4851,b24ff7bbe7dbd0b3cf5f64d01d335fc045bd8bde138fb9de6a35a9cf8e4f3711,6606b91beef4f7432b4b5ed8011f1e0974e3ab57624dbf2bdd36569dbf51f825,cf2cb91523facf906f434f23f7115fc17881d65e2ced7fdaa08dfd92d8dcbafd,a7790862ca38cc506e2765943c58fc061b419f9f3cada20891bbb96fab27e042,7fbe3145d603eaf2db458791b3824a0b756bb0ebaf7a3346f4f2dadb81e5eccf,9e68bd099407aff323afd4ebec4ce8b9822f6c0a8860f6e87f902b03ada0e6a7,a866547f017228826eeee1d7eea7cb76f532dc973ac37f9b8f8738670f0fdf09,a043c00f14b1fbdef41b4c2e40068502387cb406ceda8167747fae2d5221c36e,d2c3fe3a5ad27b688af3cbdd837aa4e6c6b549f19daf7466ef2814e4705807b7,ac5b080c34ed303c1db5e4825ab78648b0fe52c5d5773869db510580c6f62f12,46d07737392ca29302530d39c2e7c50628629b0feee570d16863430851cc71a6,e4eceb0df2fdfecdc87978976e63fa1cbaa674a6445a626f03b5eebf3f37026a,11e2a47abb0bc346d645d1719c68a167e7597015b28b548173a4b02898d38cb4,ccb38fdac1ba5eb8a1ce1a3344bdbc82a67ce016a1910b7909322e670fa50fe4,33080f92ca870c4fb94db044241b8d83b21ec1fa3e4f85aacb4dd0d5de432402,67ac64537c49d3b235ba7c2ca279b368e6fb3c941d2b7a9e98bca1cb99ec2a55,56fd2edf3dbd9dea00975ca2ac3f5cb832ddcab241be5ace1fe053639a99b7b8,d6ad48cc7a43355a94f0a694dd182d5cb0584e5cd5ed99282f593d8e15f9ff8e,a4dfc1842dfb083073dedabb2d69511dc01572aab2ecb19ff169c66083e9adda,f8c358815026d402a22b107021718fddd2d348fab3670ca3c6f6168d259c5e1f,ac7f692e233eba8589f84ae8d843001b2fb0ede17eedb428bc9d5d6915981077
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","700","0","90","0","25001","0","0","5","0","320130501","0","1.2","40005","32013","103531","3200701","90008","-50","1"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","5","0","320130502","0","1.2","40005","32013","103531","3200701","90008","-50","2"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","5","0","320130503","0","1.2","40005","32013","103531","3200701","90008","-50","3"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","0","0","5","0","320130504","0","1.2","40005","32013","103531","3200701","90008","-50","4"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","90005","0","5","0","320130505","0","1.2","40005","32013","103531","3200702","90008","-50","5"
"0","bgm_M126","bgm_M126","320130106","0","100","94002","103531","90009","0","0","0","0","0.8","1","90008","0","0","502013511","5","0.8","300","1","90","0.8","140001","25001","1","5","0","320130506","0.8","1","40004","32013","103531","3200703","90002","-50","6"
"0","bgm_M126","bgm_M126","320130107","0","100","94002","103531","90010","0","0","0","0","0.8","0.8","90008","0","0","502013521","5","0.8","300","1","90","0.8","140001","25001","1","5","0","320130507","0.8","1","40004","32013","103531","3200703","90002","-50","7"
"0","bgm_M64","bgm_M64","320130108","0","100","94002","103531","90011","0","0","0","0","0","0","90008","0","0","502013531","3","1.5","300","1","90","0","140001","25001","1","5","0","320130508","0","1","40004","32013","103531","3200703","90002","-50","8"
"0","bgm_M64","bgm_M64","320130109","0","100","94002","103531","90009","0","0","0","0","0","0","90008","0","0","502013541","3","1","300","1","90","0","140001","25001","1","5","0","320130509","0","1","40006","32013","103531","3200703","90002","-50","9"
"0","bgm_M63","bgm_M63","320130110","0","100","140001","103541","90002","0","0","0","0","0","0","94002","0","0","502013551","3","1.2","300","1","90","0","25001","0","1","5","0","320130510","0","1","40007","32013","103541","3200704","90008","-50","10"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","700","0","90","0","25001","0","0","1","0","320140101","0","1.2","40005","32014","103531","3200701","90008","-50","1"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","1","0","320140102","0","1.2","40005","32014","103531","3200701","90008","-50","2"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","1","0","320140103","0","1.2","40005","32014","103531","3200701","90008","-50","3"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","0","0","1","0","320140104","0","1.2","40005","32014","103531","3200701","90008","-50","4"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","90005","0","1","0","320140105","0","1.2","40005","32014","103531","3200702","90008","-50","5"
"0","bgm_M126","bgm_M126","320140106","0","100","94002","103531","90009","0","0","0","0","1","1.1","90008","0","0","502014111","5","1","300","1","90","0.8","140001","25001","1","1","0","320140106","0.8","1","40004","32014","103531","3200703","90002","-50","6"
"0","bgm_M126","bgm_M126","320140107","0","100","94002","103531","90010","0","0","0","0","0.8","1.1","90008","0","0","502014121","5","0.8","300","1","90","0.8","140001","25001","1","1","0","320140107","0.8","1","40004","32014","103531","3200703","90002","-50","7"
"0","bgm_M64","bgm_M64","320140108","0","100","94002","103531","90011","0","0","0","0","0","0","90008","0","0","502014131","3","1.1","300","1","90","0","140001","25001","1","1","0","320140108","0","1.1","40004","32014","103531","3200703","90002","-50","8"
"0","bgm_M64","bgm_M64","320140109","0","100","94002","103531","90009","0","0","0","0","0","0","90008","0","0","502014141","3","1.1","300","1","90","0","140001","25001","1","1","0","320140109","0","1","40006","32014","103531","3200703","90002","-50","9"
"0","bgm_M63","bgm_M63","320140110","0","100","140001","103541","90002","0","0","0","0","0","0","94002","0","0","502014151","3","1.2","300","1","90","0","25001","0","1","1","0","320140110","0","1","40007","32014","103541","3200704","90008","-50","10"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","700","0","90","0","25001","0","0","2","0","320140201","0","1.2","40005","32014","103531","3200701","90008","-50","1"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","2","0","320140202","0","1.2","40005","32014","103531","3200701","90008","-50","2"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","2","0","320140203","0","1.2","40005","32014","103531","3200701","90008","-50","3"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","0","0","2","0","320140204","0","1.2","40005","32014","103531","3200701","90008","-50","4"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","90005","0","2","0","320140205","0","1.2","40005","32014","103531","3200702","90008","-50","5"
"0","bgm_M126","bgm_M126","320140106","0","100","94002","103531","90009","0","0","0","0","1","1.1","90008","0","0","502014211","5","1","300","1","90","0.8","140001","25001","1","2","0","320140206","0.8","1","40004","32014","103531","3200703","90002","-50","6"
"0","bgm_M126","bgm_M126","320140107","0","100","94002","103531","90010","0","0","0","0","0.8","1.1","90008","0","0","502014221","5","0.8","300","1","90","0.8","140001","25001","1","2","0","320140207","0.8","1","40004","32014","103531","3200703","90002","-50","7"
"0","bgm_M64","bgm_M64","320140108","0","100","94002","103531","90011","0","0","0","0","0","0","90008","0","0","502014231","3","1.1","300","1","90","0","140001","25001","1","2","0","320140208","0","1.1","40004","32014","103531","3200703","90002","-50","8"
"0","bgm_M64","bgm_M64","320140109","0","100","94002","103531","90009","0","0","0","0","0","0","90008","0","0","502014241","3","1.1","300","1","90","0","140001","25001","1","2","0","320140209","0","1","40006","32014","103531","3200703","90002","-50","9"
"0","bgm_M63","bgm_M63","320140110","0","100","140001","103541","90002","0","0","0","0","0","0","94002","0","0","502014251","3","1.2","300","1","90","0","25001","0","1","2","0","320140210","0","1","40007","32014","103541","3200704","90008","-50","10"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","700","0","90","0","25001","0","0","3","0","320140301","0","1.2","40005","32014","103531","3200701","90008","-50","1"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","3","0","320140302","0","1.2","40005","32014","103531","3200701","90008","-50","2"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","3","0","320140303","0","1.2","40005","32014","103531","3200701","90008","-50","3"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","0","0","3","0","320140304","0","1.2","40005","32014","103531","3200701","90008","-50","4"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","90005","0","3","0","320140305","0","1.2","40005","32014","103531","3200702","90008","-50","5"
"0","bgm_M126","bgm_M126","320140106","0","100","94002","103531","90009","0","0","0","0","1","1.1","90008","0","0","502014311","5","1","300","1","90","0.8","140001","25001","1","3","0","320140306","0.8","1","40004","32014","103531","3200703","90002","-50","6"
"0","bgm_M126","bgm_M126","320140107","0","100","94002","103531","90010","0","0","0","0","0.8","1.1","90008","0","0","502014321","5","0.8","300","1","90","0.8","140001","25001","1","3","0","320140307","0.8","1","40004","32014","103531","3200703","90002","-50","7"
"0","bgm_M64","bgm_M64","320140108","0","100","94002","103531","90011","0","0","0","0","0","0","90008","0","0","502014331","3","1.1","300","1","90","0","140001","25001","1","3","0","320140308","0","1.1","40004","32014","103531","3200703","90002","-50","8"
"0","bgm_M64","bgm_M64","320140109","0","100","94002","103531","90009","0","0","0","0","0","0","90008","0","0","502014341","3","1.1","300","1","90","0","140001","25001","1","3","0","320140309","0","1","40006","32014","103531","3200703","90002","-50","9"
"0","bgm_M63","bgm_M63","320140110","0","100","140001","103541","90002","0","0","0","0","0","0","94002","0","0","502014351","3","1.2","300","1","90","0","25001","0","1","3","0","320140310","0","1","40007","32014","103541","3200704","90008","-50","10"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","700","0","90","0","25001","0","0","4","0","320140401","0","1.2","40005","32014","103531","3200701","90008","-50","1"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","4","0","320140402","0","1.2","40005","32014","103531","3200701","90008","-50","2"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","4","0","320140403","0","1.2","40005","32014","103531","3200701","90008","-50","3"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","0","0","4","0","320140404","0","1.2","40005","32014","103531","3200701","90008","-50","4"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","90005","0","4","0","320140405","0","1.2","40005","32014","103531","3200702","90008","-50","5"
"0","bgm_M126","bgm_M126","320140106","0","100","94002","103531","90009","0","0","0","0","1","1.1","90008","0","0","502014411","5","1","300","1","90","0.8","140001","25001","1","4","0","320140406","0.8","1","40004","32014","103531","3200703","90002","-50","6"
"0","bgm_M126","bgm_M126","320140107","0","100","94002","103531","90010","0","0","0","0","0.8","1.1","90008","0","0","502014421","5","0.8","300","1","90","0.8","140001","25001","1","4","0","320140407","0.8","1","40004","32014","103531","3200703","90002","-50","7"
"0","bgm_M64","bgm_M64","320140108","0","100","94002","103531","90011","0","0","0","0","0","0","90008","0","0","502014431","3","1.1","300","1","90","0","140001","25001","1","4","0","320140408","0","1.1","40004","32014","103531","3200703","90002","-50","8"
"0","bgm_M64","bgm_M64","320140109","0","100","94002","103531","90009","0","0","0","0","0","0","90008","0","0","502014441","3","1.1","300","1","90","0","140001","25001","1","4","0","320140409","0","1","40006","32014","103531","3200703","90002","-50","9"
"0","bgm_M63","bgm_M63","320140110","0","100","140001","103541","90002","0","0","0","0","0","0","94002","0","0","502014451","3","1.2","300","1","90","0","25001","0","1","4","0","320140410","0","1","40007","32014","103541","3200704","90008","-50","10"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","700","0","90","0","25001","0","0","5","0","320140501","0","1.2","40005","32014","103531","3200701","90008","-50","1"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","5","0","320140502","0","1.2","40005","32014","103531","3200701","90008","-50","2"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","900","0","90","0","25001","0","0","5","0","320140503","0","1.2","40005","32014","103531","3200701","90008","-50","3"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","0","0","5","0","320140504","0","1.2","40005","32014","103531","3200701","90008","-50","4"
"0","bgm_M06","bgm_M06","0","0","50","140001","103531","90002","0","0","0","0","0","0","94002","0","0","0","1","0","1400","0","90","0","25001","90005","0","5","0","320140505","0","1.2","40005","32014","103531","3200702","90008","-50","5"
"0","bgm_M126","bgm_M126","320140106","0","100","94002","103531","90009","0","0","0","0","1","1.1","90008","0","0","502014511","5","1","300","1","90","0.8","140001","25001","1","5","0","320140506","0.8","1","40004","32014","103531","3200703","90002","-50","6"
"0","bgm_M126","bgm_M126","320140107","0","100","94002","103531","90010","0","0","0","0","0.8","1.1","90008","0","0","502014521","5","0.8","300","1","90","0.8","140001","25001","1","5","0","320140507","0.8","1","40004","32014","103531","3200703","90002","-50","7"
"0","bgm_M64","bgm_M64","320140108","0","100","94002","103531","90011","0","0","0","0","0","0","90008","0","0","502014531","3","1.1","300","1","90","0","140001","25001","1","5","0","320140508","0","1.1","40004","32014","103531","3200703","90002","-50","8"
"0","bgm_M64","bgm_M64","320140109","0","100","94002","103531","90009","0","0","0","0","0","0","90008","0","0","502014541","3","1.1","300","1","90","0","140001","25001","1","5","0","320140509","0","1","40006","32014","103531","3200703","90002","-50","9"
"0","bgm_M63","bgm_M63","320140110","0","100","140001","103541","90002","0","0","0","0","0","0","94002","0","0","502014551","3","1.2","300","1","90","0","25001","0","1","5","0","320140510","0","1","40007","32014","103541","3200704","90008","-50","10"
